,BookYield,SalesYield,CashYield,EarningsYield,FCFYield,OCFYield,MediumMomentum,Reversal,RND,ROE,ROA,LongTermGrowth,ShortTermGrowth,ShareBuyBack,DividendYield,LongTermInvestment,EarningsQuality,FinancialLeverage,CurrentRatio,ResidualRisk,Beta,Liquidity,Size,"Agricultural, Timber, Packaging & Building Materials",Automobiles & Auto Components,Banks,Capital Goods,Capital Markets,Chemicals,Commercial & Professional Services,Consumer Durables & Apparel,Consumer Services,Diversified Financials,Energy Equipment & Services,Food & Staple Retailing,"Food, Beverage & Tobacco",Health Insurance & Managed Care,Healthcare Equipment & Services,Household & Personal Products,Insurance,Internet Retail & Consumer Electronics,Media,Metals & Mining,Oil & Gas E&P,"Oil, Gas & Consumable Fuels","Pharmaceuticals, Biotechnology & Life Sciences",REIT,Real Estate Services,Retailing,Semiconductors & Semiconductor Equipment,Software & Services,Technology Hardware & Equipment,Telecom Services,Transportation,Utilities,cusip,issuer,permno,residual,PredictedBeta,PredictedVolatility
IBN,-2.290628152254621,0.004179922127375141,0.0,1.5269301704037672,0.0,0.0,0.5884863217874327,-0.6217738829661641,0.0,0.0,0.0,0.0,0.0,-0.14592170753982925,0.0,-0.0,-0.0,0.0,0.0,-0.9875005606373624,-1.3436701887744995,-1.122391701816847,-1.7082386517521684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45104G104,Icici Bank Ltd,121539,0.03720795406072568,0.678734995898757,0.27604682635754435
IBO,1.1919910489612224,0.0,1.8712478082644324,-1.9221452303717859,-1.7820139750903512,-1.0132035770304104,0.0,1.5866048037521718,0.0,-2.182899084669621,-1.7356629071204455,0.0,0.0,-0.0,-0.5312208868152624,2.1965085653811913,-1.8369350193922958,-0.2545011019062533,-1.7462677815497711,2.603932284303413,2.090033025071546,2.7191318111229865,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,IMPACT BIOMEDICAL INC,642348,1.0109397284032133,1.6116595354831809,1.0701527409209566
IBOC,-0.7679767450851016,-0.26384543966507956,0.0,1.4381486807099473,0.0,0.0,0.12852409778381735,-0.7123475534821394,0.019019296751199122,0.2378059444121806,0.2737137954757222,0.11328834216277905,-0.8192798828641275,0.11312125448707261,-0.1980337481126411,-0.0,-0.0,-1.4777244140086918,0.0,-0.6605159258220032,-0.3249267225531923,-1.122391701816847,1.3014072864779669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459044103,INTERNATIONAL BANCSHARES CORP,199101,0.014494648470742411,0.9621794932745252,0.283105018394474
IBP,-2.1910541953706324,-1.1593376217306972,-0.4896073689479299,-0.05503705948779581,0.4954513378188193,0.25682273750970014,-0.052609366161141084,-0.17938027753629057,0.019019296751199122,0.7231767735749753,0.09737110297330481,0.04310560043867731,-0.014367592996646498,0.4784359704799691,0.1566022564547201,0.6742684765298814,-0.020080319616732328,0.4564523057862746,1.0607382668729084,1.209939418026886,-0.24012330870442578,0.9304279217366849,1.0878088679528448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45780R101,INSTALLED BUILDING PRODUCTS INC,185913,0.0714411465220311,0.9836594865017265,0.3597552998634652
IBRX,-1.131155391309245,-0.25091104424637206,-0.4876115280593845,-1.9221452303717859,-1.7820139750903512,-1.0132035770304104,-2.1954644188533865,1.9104917478124182,1.2464389351340706,2.6571759744521217,-1.7356629071204455,2.5768630726221073,2.1892908299329243,-3.0,-0.5312208868152624,1.8555813644558155,2.4986747771924205,-1.2479003256730798,-0.444675660075147,2.603932284303413,0.32672395275306326,-0.3924817526141942,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45256X103 63016Q102,IMMUNITYBIO INC,157139,0.402177328270889,1.1627313831988297,0.7018526534931419
IBTA,0.8764461854816602,0.40655865014973397,2.018513200087517,-0.9667646639526053,1.6645958405332548,0.8899276279193877,-2.4857652719173915,-0.18058377797106856,-0.004416276495988126,0.07506956816271408,0.5512203771614222,0.0,0.0,1.236473716726142,-0.3135495119025466,-1.2662410604587253,-2.2716034653765536,-0.463116485804801,0.3413151251481532,2.603932284303413,-1.0790837873901662,-0.02943861041498019,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,451051106,IBOTTA INC,641668,0.15932788206142467,0.8021908925663545,0.4571899847580274
ICCC,1.1919910489612224,0.825545815052574,0.017979466712078163,-1.3924876038682874,0.18455426136924752,-0.24298531400612178,2.283391146960406,0.7305537541571822,-2.0673902162196454,-0.21427529943574497,-0.6616576081346806,1.9754858691259705,1.7993812839173047,-2.6333097523945903,-0.5312208868152624,1.8987834196976034,-1.3096678258354124,-0.3633925012974021,1.0427606444128634,2.603932284303413,-1.66484715745806,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,452525306,IMMUCELL CORP,198360,0.18785603105711612,0.5541194940219439,0.4755420092892017
ICCM,-0.8456853772685328,-0.5301189135788916,0.2750996023339336,-1.9221452303717859,-2.287448963038939,-1.1156284571223987,2.1285778578556984,1.1278848806495168,3.0,-2.337401543765939,-2.1115299938611853,0.0,-0.9459833433916738,-3.0,0.0,1.507406872145944,2.3234078196888186,-0.04562199596426419,-0.7021544288989172,2.603932284303413,-0.4355520094852461,2.7191318111229865,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M53071136,ICECURE MEDICAL LTD,636085,0.31983726908961274,1.0692021306799087,0.6220237361455361
ICE,0.17406328054148973,-0.14983401122104922,0.0,-0.6418747921166794,0.0,0.0,0.43672298707991375,-0.7138061751989927,-0.4354732646291603,-0.1311184598658185,-1.0430568812431604,-0.2507586139954871,0.9472117251228375,0.15104865418483193,-0.91173137114733,-0.0,0.239315495095956,0.9024690614343885,-0.5401357420219907,-1.1238103004399331,-0.8775049304322401,-1.024340820075535,-1.6273217987982165,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45866F104 45865V100,INTERCONTINENTAL EXCHANGE INC,191531,0.009453645097506852,0.676402790909012,0.19091132050578058
ICFI,1.782639217988592,2.0439222127495795,-0.403054381253676,0.7183243695186419,1.2697744164941644,0.5337781845442834,-1.388150786468186,-0.8714642207551876,0.019019296751199122,-0.9158243150543764,-0.7668917512010691,-0.528846350261133,-0.3591375987448612,0.4022537366685931,-0.2581697748848272,0.6259669489014201,0.1305146319163411,-1.2516996318403446,-0.4417427188250573,0.2985455080882869,-1.3802031769922378,-0.15975848274330376,1.3014072864779669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44925C103,ICF INTERNATIONAL INC,194482,0.04714605756364308,0.5846577727750554,0.2840957044556373
ICG,3.0,3.0,3.0,-1.5233308992161891,0.0,0.0,-1.601334991119669,-1.1680301564522015,0.9185727821385583,-0.44163743657544047,-0.5999872686027587,0.0,2.0402557634717122,-0.020727167410855635,0.0,-0.0,1.426489856629601,-0.2382366007327281,2.805953386026478,2.603932284303413,0.5776156599172971,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,INTCHAINS GROUP LTD,639827,0.7676870321530904,1.3760515475039683,0.9359476542532021
ICHR,3.0,3.0,0.6282171233993284,-1.340298578007865,-1.0999136583311566,-0.5072297353341708,-0.5513930411490036,1.634098893036142,-1.5330150406020406,-1.4068419510335106,-2.6033389623383503,-0.04167317814430146,0.1891155824656347,-0.34055265854398387,-0.3135495119025466,0.7283224565042632,0.14318974224217645,-0.28087744557459493,0.6552936632819403,2.603932284303413,2.090033025071546,1.0537412668348172,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,G4740B105,ICHOR HOLDINGS LTD,124290,0.13147491903239047,1.9812214303842064,0.5683497295314844
ICL,1.4819362606424624,0.6578010099081013,-0.45668596921529975,0.6363393594557828,0.842770330069207,1.1872011636938322,2.958569755738313,1.8458850848983979,-0.009457930374416902,-0.3828436718035992,-0.6734961609349109,-0.4044910523531522,-0.5153997136133917,0.40302082285160645,1.0128970548106153,-0.023622962717899973,0.0566802908135986,-0.14759320629297024,-0.621201845832735,0.48781185468856786,-1.0125663892818273,-1.122391701816847,0.8276063919683112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M5920A109 M53213100 465036200,ICL Group Ltd,166296,0.08254780017952548,0.7700316001823865,0.35653708377226667
ICLR,2.3139683258604555,0.8892928287077799,-0.39417700071983475,0.7805189972865495,1.1109822605084838,0.41713484227307324,-1.4943611155794432,-0.8716124198056333,-1.567206166383211,-0.06650212882528454,-0.09077270760078052,-0.6122698222697858,-1.2644962008954213,1.1524475987569527,0.0,0.5301943371155351,-0.00390922532491339,-0.13996997686789403,-1.1684034251682758,0.9340995353816596,-0.4748126209648589,1.6384949407962353,0.4111886868287324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G4705A100 45103T107 289900300 289900102 289900201,Icon Plc,191005,0.06906835063236332,0.8988665052098049,0.35902668976507857
ICMB,2.3771508410057502,0.49255620583726817,0.0,0.7666847926372742,0.0,0.0,-0.5400973493334433,0.6092316717645765,0.019019296751199122,-0.21575242023035537,-0.11260601233398736,-1.4905944210630893,-1.953789874166146,0.053283040992243215,2.5122713425491723,-0.0,-0.0,-1.7043054144391308,0.0,-0.27012721019812147,-1.4591605849365412,-1.122391701816847,1.3014072864779669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12574Q103 46090R104,Investcorp Credit Management BDC Inc,187878,0.08272201293515934,0.7617216199098741,0.3733435721456696
ICON,3.0,1.052787443910707,2.87776183033091,-2.4137732936263747,0.0,0.0,-2.0719159986819657,1.8856636581502382,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-0.0,-0.0,-0.5331885024323583,1.0688831313042104,2.603932284303413,0.4690905342022633,2.7191318111229865,1.3014072864779669,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451055107 451055305 137409108,Iconix Brand Group Inc,198071,0.7201335377525159,1.2601772445933042,0.9066207456793612
ICR-PA,0.0,0.0,0.0,0.0,0.0,0.0,-0.21833249590499643,-0.5753539400538242,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.39900488731453193,-1.075889849987954,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45781T205,INPOINT COMMERCIAL REAL ESTATE INCOME INC,636239,0.04150998401283346,0.49553122209789996,0.2652565823056132
ICU,-0.7841559166284449,-0.25091104424637206,3.0,-1.9221452303717859,-1.7820139750903512,-1.0132035770304104,-2.1954644188533865,-1.7772901478535266,1.2464389351340706,2.6571759744521217,-1.7356629071204455,0.0,0.0,-3.0,-0.5312208868152624,-0.0,-1.9962501204994154,-1.3929269620533264,-1.4264423700343516,2.603932284303413,-1.2360368997524749,2.7191318111229865,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,502015100 81256L104 81256L203,SEASTAR MEDICAL HOLDING CORP,633080,0.7070560044888647,0.5757202288711021,0.8736878106661294
ICUI,1.0271953468722146,1.0364923876630008,0.04985688110218675,-0.8945644131575152,-0.3619881040426495,-0.32602025807178875,1.3541172313918175,-0.051764760803158845,-0.3505693457177038,-0.630835761422111,-1.4428794840117074,-0.40894945311132314,-0.26991749203810095,-0.07531698581554534,-0.5312208868152624,0.664370544998679,-0.6260197386548433,0.10573105194924762,-0.1510356417315254,0.5701960862351284,-1.3034953291260796,-0.45004472923528255,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44930G107,ICU MEDICAL INC,197836,0.0531750125037033,0.6421233479528377,0.2876250729366025
IDA,-0.013539788111951367,-0.34111859277929396,0.44898047976055294,-0.03448999026936982,-0.7017415027215044,-0.11223963375132405,0.47239140590154266,-0.08059922621786786,0.019019296751199122,0.008458427286008997,0.15740866349481017,0.03926033772760964,-0.49118179990184924,-0.15382071170464418,-0.1349135365825949,-0.749850646439712,-0.48350657388952323,-0.37764390537611786,0.6291158918668216,-1.0325826728145489,-1.66484715745806,-0.2924549893892112,0.9542003275365594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,451107106 451380109,IDACORP INC,196627,0.008426248207279318,0.2187607846824474,0.18300623761742502
IDAI,1.485651797304664,0.5120074853463654,0.8220759908353883,-1.5233308992161891,-2.6209165614604455,-1.2054318968538638,-2.4857652719173915,-0.26642341332309,2.2058997444084416,-2.59475319160554,-2.193141107099645,0.0,-2.1504063695304994,1.2384947450061192,-0.3135495119025466,-0.26624105392128805,-2.2716034653765536,-0.2237127311378611,0.05083961123845114,2.603932284303413,1.3890178474815256,1.001920990896403,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,873048409 873048300 873048102,T STAMP INC,637438,0.8746017446380852,1.5456988907293583,0.9949040621224304
IDCC,-1.6552652115319557,-1.8406934936427064,-0.24902062707975467,1.468618555155314,-0.6188600156703191,-1.730660312588652,1.1176668765995357,-2.5480997113466564,0.019019296751199122,1.7561125466269505,3.0,1.583487293120452,2.5106885385740556,-0.36325246078707984,-0.27147951408091275,-0.08305125368795274,-2.2954052841335533,-1.1676169610412008,-0.05325009629146832,-0.06892811906012648,-0.4790497862130304,0.05160376228989339,0.9240105579252339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45867G101 45866A105,INTERDIGITAL INC,193922,0.05932339236755931,0.526287803286179,0.31497133735493876
IDN,-0.02285733673325015,0.019912921095418708,-0.2731576244458497,-1.1154397713888398,-2.6209165614604455,-1.2054318968538638,1.355659476402967,-0.11472871358688852,0.5733426266196948,-0.7918094756888138,-1.6167379392740606,-0.3897182016348839,-0.6810043637464461,-0.2389778614352168,-0.3135495119025466,-3.0,0.8425896254896512,-0.5610043425548238,-0.23922909735560477,2.603932284303413,1.20105730904995,-0.20738564075657845,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45817G201 45817G102,INTELLICHECK INC,196820,0.2566036722883589,1.5427024948462453,0.6014250357379601
IDR,-1.154829371570749,-1.3698573426427687,-1.275441886114004,-0.8310071188508154,-1.180566669009239,-0.5607715484709892,0.23344761670308645,-2.1523431039065386,2.445837672516038,0.6168390694507582,2.7491170332753345,2.934912480991664,2.731353606711606,-1.3530227997884579,-0.9521349535882092,-3.0,-1.2971361867819384,-0.9970753697467389,2.220326433064938,2.603932284303413,-1.5230200690467155,2.7191318111229865,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,460915200,Intrawest Corp,121024,0.3488954369044701,0.5287427483083945,0.6231614483859288
IDT,-1.5158437452816946,-0.10574470942462517,1.0875957319872918,1.3666974049868095,1.6330495321006226,-0.3293399786628146,1.4707746271240967,0.25058559899049293,0.7976403132375426,1.318283784721755,2.337903973605787,-0.8075236951254395,-0.4697290495675548,0.17329133853156165,-0.4769151643751961,0.11485868585669473,-2.520047875873402,-1.148382737776988,-0.07530917754783233,0.1452609969135546,-0.26008801786891833,-0.6195335019208488,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,448947507 448947309,IDT CORP,197129,0.06165594355679596,0.7250600553797876,0.31826952114245466
IDXX,-0.8674387581041196,-0.5525971579414993,-0.645973426449538,-0.5147444733577806,-0.48187715119934194,-0.7402320941554713,0.8831936813862683,-2.1988176296090085,-0.4901584295202822,2.302892536436339,2.627026714859256,-0.25662527897015003,-0.4332724406470378,0.6399408123795867,-0.5312208868152624,-0.2870905539931012,1.760579024465814,0.01371307776615349,-1.2738134359198061,-0.13107803001494625,-0.17403580853971545,-0.24458874140039674,-0.9113162922192223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45168D104,IDEXX LABORATORIES INC,197942,0.02372420096233227,0.8173248995302888,0.24344952152767665
IDYA,0.8834323624534676,-0.25091104424637206,-0.1623573103433883,-1.9221452303717859,-1.7820139750903512,-1.0132035770304104,-2.1954644188533865,-0.5402878246168415,1.2464389351340706,-1.552900815279135,-1.7356629071204455,0.9999962674753364,-2.0013713030692877,-2.632272918453979,-0.5312208868152624,0.8024617859478633,1.0522334262103632,-0.5755366604342685,2.3867050796749543,1.712449717017556,0.1729946827857625,0.18899945409730254,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45166A102,IDEAYA BIOSCIENCES INC,110779,0.13056886282157132,0.9524392498616697,0.44638473216943064
IE,-0.8253540964280499,-1.4252129126314173,-0.05918738092530344,-2.313194485606207,-2.712482720307445,-1.9879888536633794,1.0889870291424093,-0.45562140427366604,3.0,-2.3885605181797147,-2.4324406869910193,0.0,-1.017452825847752,-1.6991704365695863,-1.1254412742172775,-2.5594498471037763,1.576808094051314,-0.39153142589072926,0.6310664569139716,2.603932284303413,0.4573792064742241,0.38478163031447915,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46578C108,IVANHOE ELECTRIC INC,638776,0.20780195699527557,1.3280157917712345,0.5570815161078957
IEP,-0.6551647811404333,-0.1585352849388525,2.6171992170488423,-2.821133369086222,1.4328792075032961,0.9615463111844624,-1.3852098487881013,-1.0850184857773835,0.019019296751199122,-2.259004603704174,-1.3198911810473029,-0.35618453343900075,-1.7374730107032474,-3.0,1.7209353890751384,0.30934364577819357,-0.0,1.0748401336121867,0.0,1.1236540353773277,0.4437653563276736,-1.122391701816847,1.179053028010575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,451100101 029169109,ICAHN ENTERPRISES LP,124754,0.0881308312793552,1.041578427244145,0.4105893667071753
IESC,-0.3980272952177301,-0.5145416708033953,-0.7896804310840699,0.28426790586363776,-0.4454942849785412,-0.5423652029203602,1.2399162221133828,-0.2511229588741134,0.019019296751199122,0.7693091669044826,1.7740441205654285,1.4562297176757115,1.5635311772370895,0.20612104960141078,-0.7439769895994212,-0.8899162287080818,0.1539117852285453,-0.3550305806283323,-0.159635285764212,2.5147665431409303,1.9338981573113536,-0.4309475361958013,0.9857576258788797,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44951W106 45811E301 45811E103,IES HOLDINGS INC,196725,0.14642354451263817,1.722756444921641,0.5300376697646458
IEX,0.2946904407776061,-0.13703717154791725,-0.19138014356399113,0.10864752238856006,0.2209468549345764,-0.31197198068648696,-0.8742285904576043,2.014302300045358,-0.39970253587798565,-0.11521935002451726,-0.15143386297710915,-0.27847090293829413,-0.08671117280484396,0.19426913937033122,0.4790103948604649,0.6443509534452767,0.3409181260393595,-0.2875267063237103,0.8989992014396725,-0.7303449592544292,0.02579617206150263,-0.0066949694673693085,0.41654112237419777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45167R104,IDEX CORP,198207,0.01273129900900569,1.0126126227171126,0.25572184521078345
IFBD,3.0,0.17531120454308602,3.0,-1.5233308992161891,0.0,0.0,-2.4857652719173915,0.08754470092226051,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,-0.0,-0.0,0.0,0.29956197532237644,2.603932284303413,-1.580806893613687,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,G47724102,Infobird Co Ltd,634833,0.3534198738024818,0.6354545555456469,0.6323014326206398
IFF,1.2697173262816634,-0.10629304232248898,-0.6185096676051969,-1.9390927686243542,-0.3471649850221969,-0.9163538860006882,-0.48298203081566804,0.9071465234860978,0.7796494566735422,-0.9695323600631303,-1.314854785704111,-0.4567544778365273,-0.10667136045879182,0.035811332993303815,0.4845816121812901,0.8836302962586036,-1.103603195455472,-0.23092101671731244,-0.3078299481161412,-0.6341944573732183,-0.3190418303705557,-0.5783406286208406,0.09565617292297506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459506101,INTERNATIONAL FLAVORS & FRAGRANCES INC,199622,0.014958441876787994,0.8855999994972794,0.2529999613895713
IFRX,3.0,-0.25091104424637206,3.0,-1.9221452303717859,-1.7820139750903512,-1.0132035770304104,-2.1954644188533865,0.6595838265861005,1.2464389351340706,-2.182899084669621,-1.7356629071204455,0.0,2.05585097814417,-2.4906404982866976,0.0,2.170510368303326,2.4986747771924205,-0.5091459485823893,1.95567265674298,2.603932284303413,0.3994362273743888,-0.9916735151205517,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,N44821101,InflaRx NV,120582,0.344726255150637,1.049556170844224,0.6518128382858872
IFS,-0.5632505054656701,0.12895034916869025,0.0,1.5269301704037672,0.0,0.0,1.906307949214874,-0.5539124724341979,0.019019296751199122,0.2546479397851228,0.12355778724457571,0.7373558220757788,1.9033371321750998,0.6112649397411233,0.0,-0.0,-0.0,-0.24159370999913277,0.0,-0.7146157830924689,-1.0833795194568316,-1.122391701816847,1.3014072864779669,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P5626F128,Intercorp Financial Services Inc,110648,0.048978839270630535,0.7322526556722958,0.31134118951487805
IGC,-0.123449901576465,-1.2229652398513164,-0.4577174035689176,-2.0555934586489952,-2.7125988454177477,-1.67322889656431,-0.47100421912638085,0.632429771355076,3.0,-2.8974043848805326,-2.4358609390431534,-1.373775173949206,-1.091499623434278,-1.7308006024649416,-0.7439769895994212,1.3027575805353013,1.3958914245236866,-0.6135173265651378,-0.48542599385434904,2.5201089423168845,-1.5952234278648227,2.7191318111229865,1.3014072864779669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45408X308 45408X100 45408X209,India Globalization Capital Inc,194827,0.2078490874857309,0.7241910691983975,0.4993929542400272
IGIC,0.209931213396037,-0.559079517186789,0.0,1.5269301704037672,0.0,0.0,0.35126682422658856,-0.04031501091846915,0.019019296751199122,-0.042488732296325604,0.6047196243938733,0.0,0.16144194030215925,1.2384947450061192,0.0,-0.0,-0.0,-0.9808933306546271,0.0,0.657436966074642,0.8191286934050004,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88633A107 88633A206 G4809J106,International General Insurance Holdings Ltd,120340,0.05452471047830178,1.216777997412646,0.35601985937940106
IGMS,3.0,3.0,3.0,-1.9221452303717859,-1.7820139750903512,-1.0132035770304104,-2.1954644188533865,0.3990905000740723,1.2464389351340706,-2.182899084669621,-1.7356629071204455,2.430572361907721,1.70875012413633,-0.2785539591610866,-0.5312208868152624,1.9445082977565318,2.4986747771924205,2.8200755504106496,2.2901247358416326,2.603932284303413,-1.1743562192781465,-0.3431839806096176,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,449585108,IGM BIOSCIENCES INC,110543,0.3941232036553779,0.663253893237493,0.6729473826335546
IH,2.538882610129238,-0.13004911408124256,3.0,-2.121282202999484,0.0,0.0,1.3392423189284282,-1.6854143292562087,3.0,-0.1534740466173226,0.04214486949409605,-0.9813712197040291,-1.1776475322309596,0.47055113629458356,0.0,-0.0,-0.48283485054638003,-0.7656369093463549,1.2009857158362984,2.603932284303413,0.13453616416321398,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45175B109,iHuman Inc,632366,0.25566212448681525,0.9225437199005062,0.5568504705785017
IHG,-0.3356449706256488,-0.16712991415592568,0.0,-0.22671300935192887,0.0,0.0,0.44738451880949853,-0.15546106023135206,0.0,0.0,0.0,0.0,0.0,0.8565898918438679,0.0,-0.0,-0.0,0.0,0.0,-1.0925810058157504,0.07588606780784468,-1.122391701816847,-0.019433576188915808,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45857P806 45857P707 45857P509 45857P608 45857P400 45857P301 45857P202 45857P103 458573201 458573102 830018107,Intercontinental Hotels Group Plc,167028,0.01529323192697875,0.87769868819405,0.22989777746159692
IHRT,-1.5599668451416686,3.0,2.8043887606437146,-1.7299707320477589,-1.7600180984257299,-1.520563040621705,-0.2789373780468291,2.251915474359995,-1.708495159159956,2.649469861438702,-1.6760534784320165,-0.40159147069450774,-0.33253282477449136,-0.24000535885163676,-0.7320972220981055,0.9626498582914685,1.026506455843258,-1.8717614506582532,-0.18991489846758397,2.603932284303413,1.4997190562111267,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45174J509 45174J608,IHEARTMEDIA INC,110638,0.3838932352182328,1.75605219533093,0.7334454036205632
IHS,-0.8063793934683966,1.594173480085956,2.225655892118915,2.856052200914683,2.401090389640909,2.4334659897065585,1.8393495419917154,-0.17884708494123058,-3.0,0.5430539730504071,-1.1075688716158976,0.0,-2.1504063695304994,0.06092974826668179,0.0,-0.0,-0.709427848370524,-1.112485625485672,-0.7663825649137772,2.603932284303413,0.6979711389626351,-1.122391701816847,1.3014072864779669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451734107,IHS Inc,194920,0.21241998972296622,1.565872465442427,0.5841421257545867
