"Cash Projections - Statement"
"As Of Date: 12-Sep-2025"
"Run ID: S-694-042-275"

"Cash Account CCY Code","Cash Account Number (Balance)","Account Number (Balance)","Account Name (Balance)","Projected Date","Net Opening Cash Balance","Sweep Balance","Total Settled Amount","Total Projected Amount","Projected Ending Balance","Cash Account Name (Balance)","Settled Purchases","Settled Sales","Settled Securities Lending","Settled Dividend Payments","Settled Interest Payments","Settled Principal Payments","Settled Combined P and I","Settled Maturities/RDM","Settled Corporate Actions","Settled Options/Futures","Settled Miscellaneous","Settled Receipts","Settled Disbursements","Projected Purchases","Projected Sales","Projected Securities Lending","Projected Dividend Payments","Projected Interest Payments","Projected Principal Payments","Projected Combined P and I","Projected Maturities/RDM","Projected Corporate Actions","Projected Options/Futures","Projected Miscellaneous","Projected Receipts","Projected Disbursements","Branch Code","Branch Name"
"USD","0728409047","DIVIDEND PAYMENTS","PENDING","2025-09-18","MOSAIC CO/THE COMMON STOCK USD 0.01","21296000001","DIVIDEND","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","","212960000012","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","61945C103","","","","US61945C1036","MOS","1582.0000000","","0.0000000","348.04","USD","0.00","348.04","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","348.04","","","","","","2025-09-08","2025-09-08","2025-09-18","2025-09-18","2025-09-08","21:44:18","2025-08-28","0.22000000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/18/25 PYMNT ACTUAL RATE .220 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728409047","DIVIDEND PAYMENTS","PENDING","2025-09-18","RESMED INC COMMON STOCK USD 0.004","20348760009","DIVIDEND","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","","203487600096","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","761152107","","","","US7611521078","RMD","731.0000000","","0.0000000","438.60","USD","0.00","438.60","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","438.60","","","","","","2025-08-14","2025-08-14","2025-09-18","2025-09-18","2025-08-14","21:34:29","2025-07-31","0.60000000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/18/25 PYMNT ACTUAL RATE .600 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728409047","DIVIDEND PAYMENTS","PENDING","2025-09-18","SBA COMMUNICATIONS CORP REIT USD 0.01","20616890009","DIVIDEND","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","","206168900097","","","INCOME DIVIDEND CREDIT","REAL ESTATE INVESTM'T TRUST (COMMON STK)","MUTUAL FUNDS & UITS","78410G104","0.000000","","","US78410G1040","SBAC","536.0000000","0.0000000","0.0000000","594.96","USD","0.00","594.96","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","594.96","","","","","","2025-08-21","2025-08-21","2025-09-18","2025-09-18","2025-08-21","21:33:37","2025-08-05","1.11000000000","0.00000000000","0.00000000000","0.00000000000","0.000000000","","","","","","","","09/18/25 PYMNT ACTUAL RATE 1.110 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728409047","DIVIDEND PAYMENTS","PENDING","2025-09-18","SMURFIT WESTROCK PLC COMMON STOCK EUR","20339240005","DIVIDEND","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","ASDA"," ","","203392400055","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","G8267P108","","","","IE00028FXN24","SW","2473.0000000","","0.0000000","1065.37","USD","0.00","1065.37","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","1065.37","","","","","","2025-08-15","2025-08-15","2025-09-18","2025-09-18","2025-08-15","21:37:40","2025-07-30","0.43080000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/18/25 PYMNT ACTUAL RATE .4308 DIVIDEND PAYMENT HELD ITEM","","","","","","","TN4","JPMCBNA"
"USD","0728409047","DIVIDEND PAYMENTS","PENDING","2025-09-18","WESTERN DIGITAL CORP COMMON STOCK USD 0.01","20348090007","DIVIDEND","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","","203480900071","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","958102105","","","","US9581021055","WDC","1740.0000000","","0.0000000","174.00","USD","0.00","174.00","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","174.00","","","","","","2025-09-04","2025-09-04","2025-09-18","2025-09-18","2025-09-04","21:48:04","2025-07-31","0.10000000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/18/25 PYMNT ACTUAL RATE .100 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728409047","MISCELLANEOUS","SETTLED","2025-09-12","","T325255A3OU","MISCELLANEOUS RECEIPT - CUSTODY","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","","","","",""," ","","","","","CASH CREDIT FOR OTHER RECEIPTS","","","","0.000000","","","","","0.0000000","0.0000000","0.0000000","0.00","","39.66","0.00","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","39.66","","2025-09-12","2025-09-12","2025-09-12","","","","","2025-09-12","2025-09-12","04:20:35","2025-09-12","0.00000000000","0.00000000000","0.00000000000","0.00000000000","1.000000000","","0.0000000","0.0000000","","","","","0026009593 BANK OF AMERICA, N.A. IMAD: 0912B6B7HU2R002568 /1233654485 SCAS LLC /ACC/FFC NYLIC SEPARATE 10A A/C G0904 7/TIME/04:15","","","","","","","TN4","JPMCBNA"
"USD","0728409047","PURCHASES","SETTLED","2025-09-12","APPLOVIN CORP COMMON STOCK USD 0.00003","TQKZLQR8","PURCHASE","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC",""," ","","A961761","A961761","","PURCHASE/BUY","COMMON STOCK","COMMON STOCK","03831W108","","","","US03831W1080","APP","322.0000000","","571.5124000","0.00","","-184026.99","0.00","18.40","USD","0.00","0.00"," ","0.00"," ","0.00"," ","-184045.39","","2025-09-11","2025-09-12","2025-09-12","","","","","2025-09-12","2025-09-12","06:11:25","2025-09-11","0.00000000000","0.00000000000","0.00000000000","0.00000000000","","","","","00067","INSTINET, LLC","00067","INSTINET, LLC","95P://ISNTUS33XXX","","","","","","","TN4","JPMCBNA"
"USD","0728409047","PURCHASES","SETTLED","2025-09-12","ROBINHOOD MARKETS INC COMMON STOCK USD 0.0001","TQKZLHSW","PURCHASE","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC",""," ","","A961765","A961765","","PURCHASE/BUY","COMMON STOCK","COMMON STOCK","770700102","","","","US7707001027","HOOD","919.0000000","","117.8540000","0.00","","-108307.83","0.00","10.83","USD","0.00","0.00"," ","0.00"," ","0.00"," ","-108318.66","","2025-09-11","2025-09-12","2025-09-12","","","","","2025-09-12","2025-09-12","06:50:22","2025-09-11","0.00000000000","0.00000000000","0.00000000000","0.00000000000","","","","","00067","INSTINET, LLC","00067","INSTINET, LLC","95P://ISNTUS33XXX","","","","","","","TN4","JPMCBNA"
"USD","0728409047","PURCHASES","SETTLED","2025-09-12","VANGUARD S&P 500 ETF ETP USD 0.001","TQKZ6WP2","PURCHASE","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC",""," ","","A961752","A961752","","PURCHASE/BUY","CLOSED END MUTUAL FUNDS EQUITY","MUTUAL FUNDS & UITS","922908363","0.000000","","","US9229083632","VOO","64.0000000","0.0000000","603.6300000","0.00","","-38632.32","0.00","3.86","USD","0.00","0.00"," ","0.00"," ","0.00"," ","-38636.18","","2025-09-11","2025-09-12","2025-09-12","","","","","2025-09-12","2025-09-12","06:06:25","2025-09-11","0.00000000000","0.00000000000","0.00000000000","0.00000000000","0.000000000","","","","00067","INSTINET, LLC","00067","INSTINET, LLC","95P://ISNTUS33XXX","","","","","","","TN4","JPMCBNA"
"USD","0728409047","PURCHASES","PENDING","2025-09-15","VANGUARD S&P 500 ETF ETP USD 0.001","TQL0CC9X","PURCHASE","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC",""," ","","A961854","A961854","","PURCHASE/BUY","CLOSED END MUTUAL FUNDS EQUITY","MUTUAL FUNDS & UITS","922908363","0.000000","","","US9229083632","VOO","68.0000000","0.0000000","604.8400000","0.00","","-41129.12","0.00","4.11","USD","0.00","0.00"," ","0.00"," ","0.00"," ","-41133.23","","2025-09-12","2025-09-15","","","","","","2025-09-15","2025-09-12","11:08:16","2025-09-12","0.00000000000","0.00000000000","0.00000000000","0.00000000000","0.000000000","","","","00067","INSTINET, LLC","00067","INSTINET, LLC","95P://ISNTUS33XXX","","","","","","","TN4","JPMCBNA"
"USD","0728409047","SALES","SETTLED","2025-09-12","CAESARS ENTERTAINMENT INC COMMON STOCK USD","TQKZLQQX","SALE","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC",""," ","","A961769","A961769","","SALE","COMMON STOCK","COMMON STOCK","12769G100","","","","US12769G1004","CZR","1037.0000000","","25.8999000","0.00","","26858.20","0.00","2.69","USD","0.00","0.00"," ","0.00"," ","0.00"," ","26855.51","","2025-09-11","2025-09-12","2025-09-12","","","","","2025-09-12","2025-09-12","03:43:10","2025-09-11","0.00000000000","0.00000000000","0.00000000000","0.00000000000","","","","","00067","INSTINET, LLC","00067","INSTINET, LLC","95P://ISNTUS33XXX","","","","","","","TN4","JPMCBNA"
"USD","0728409047","SALES","SETTLED","2025-09-12","ENPHASE ENERGY INC COMMON STOCK USD 0.00001","TQKZLQR0","SALE","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC",""," ","","A961773","A961773","","SALE","COMMON STOCK","COMMON STOCK","29355A107","","","","US29355A1079","ENPH","657.0000000","","37.4224000","0.00","","24586.52","0.00","2.46","USD","0.00","0.00"," ","0.00"," ","0.00"," ","24584.06","","2025-09-11","2025-09-12","2025-09-12","","","","","2025-09-12","2025-09-12","03:43:10","2025-09-11","0.00000000000","0.00000000000","0.00000000000","0.00000000000","","","","","00067","INSTINET, LLC","00067","INSTINET, LLC","95P://ISNTUS33XXX","","","","","","","TN4","JPMCBNA"
"USD","0728409047","SALES","SETTLED","2025-09-12","MARKETAXESS HOLDINGS INC COMMON STOCK USD 0.003","TQKZLR28","SALE","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC",""," ","","A961777","A961777","","SALE","COMMON STOCK","COMMON STOCK","57060D108","","","","US57060D1081","MKTX","187.0000000","","188.4505000","0.00","","35240.24","0.00","3.52","USD","0.00","0.00"," ","0.00"," ","0.00"," ","35236.72","","2025-09-11","2025-09-12","2025-09-12","","","","","2025-09-12","2025-09-12","03:43:24","2025-09-11","0.00000000000","0.00000000000","0.00000000000","0.00000000000","","","","","00067","INSTINET, LLC","00067","INSTINET, LLC","95P://ISNTUS33XXX","","","","","","","TN4","JPMCBNA"
"USD","0728409047","SALES","SETTLED","2025-09-12","VANGUARD S&P 500 ETF ETP USD 0.001","TQKZLPMD","SALE","G 09047","NEW YORK LIFE SEPARATE ACCOUNT #10A INDEXED EQUITY (1260)","US DOLLAR DDA","32296","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC",""," ","","A961780","A961780","","SALE","CLOSED END MUTUAL FUNDS EQUITY","MUTUAL FUNDS & UITS","922908363","0.000000","","","US9229083632","VOO","340.0000000","0.0000000","604.7425000","0.00","","205612.45","0.00","20.56","USD","0.00","0.00"," ","0.00"," ","0.00"," ","205591.89","","2025-09-11","2025-09-12","2025-09-12","","","","","2025-09-12","2025-09-12","03:43:10","2025-09-11","0.00000000000","0.00000000000","0.00000000000","0.00000000000","0.000000000","","","","00067","INSTINET, LLC","00067","INSTINET, LLC","95P://ISNTUS33XXX","","","","","","","TN4","JPMCBNA"
"USD","0728426748","MISCELLANEOUS","SETTLED","2025-09-12","","T325254CXMJ","MISCELLANEOUS DISBURSEMENT - CUSTODY","G 26748","NYLI CONSERVATIVE ALLOCATION FUND","US DOLLAR DDA","EUJ82","","","","",""," ","","","NYLM25055447009","","CASH DEBIT OTHER DISBURSEMENTS","","","","0.000000","","","","","0.0000000","0.0000000","0.0000000","0.00","","-9.15","0.00","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","-9.15","","2025-09-11","2025-09-12","2025-09-12","","","","","2025-09-12","2025-09-12","03:37:26","2025-09-11","0.00000000000","0.00000000000","0.00000000000","0.00000000000","1.000000000","","0.0000000","0.0000000","","","","","EXP NYLM25055447 1223884600, SHAREHOLDER COMM EXP, 1223884600, SHAREHOLDER COMM EXP,","","","","","","","TN4","JPMCBNA"
"USD","0728426748","MISCELLANEOUS","SETTLED","2025-09-12","","T325255CATE","MISCELLANEOUS DISBURSEMENT - CUSTODY","G 26748","NYLI CONSERVATIVE ALLOCATION FUND","US DOLLAR DDA","EUJ82","","","","",""," ","","","VV2BLMMZQ","","REDEMPTION TO FUND","","","","0.000000","","","","","0.0000000","0.0000000","0.0000000","0.00","","-261768.58","0.00","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","-261768.58","","2025-09-12","2025-09-12","2025-09-12","","","","","2025-09-12","2025-09-12","08:35:33","2025-09-12","0.00000000000","0.00000000000","0.00000000000","0.00000000000","1.000000000","","0.0000000","0.0000000","","","","","REDEMPTION MC CONSERV ALLO","","","","","","","TN4","JPMCBNA"
"USD","0728426748","MISCELLANEOUS","PENDING","2025-09-15","","T325255C2LU","MISCELLANEOUS DISBURSEMENT - CUSTODY","G 26748","NYLI CONSERVATIVE ALLOCATION FUND","US DOLLAR DDA","EUJ82","","","","",""," ","","","NYLM25055456007","","CASH DEBIT OTHER DISBURSEMENTS","","","","0.000000","","","","","0.0000000","0.0000000","0.0000000","0.00","","-500.00","0.00","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","-500.00","","2025-09-12","2025-09-15","","","","","","2025-09-15","2025-09-12","10:05:51","2025-09-12","0.00000000000","0.00000000000","0.00000000000","0.00000000000","1.000000000","","0.0000000","0.0000000","","","","","EXP NYLM25055456 US01U001924386, AUDIT FEE, AUG202 US01U001924386, AUDIT FEE, AUG202","","","","","","","TN4","JPMCBNA"
"USD","0728426748","MISCELLANEOUS","PENDING","2025-09-15","","T325255C37M","MISCELLANEOUS DISBURSEMENT - CUSTODY","G 26748","NYLI CONSERVATIVE ALLOCATION FUND","US DOLLAR DDA","EUJ82","","","","",""," ","","","NYLM25055452023","","CASH DEBIT OTHER DISBURSEMENTS","","","","0.000000","","","","","0.0000000","0.0000000","0.0000000","0.00","","-145.30","0.00","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","-145.30","","2025-09-12","2025-09-15","","","","","","2025-09-15","2025-09-12","10:06:37","2025-09-12","0.00000000000","0.00000000000","0.00000000000","0.00000000000","1.000000000","","0.0000000","0.0000000","","","","","EXP NYLM25055452 652755, LEGAL FEE, AUG 2025 MINTZ LEVIN, AUG2025, LEGAL FEE","","","","","","","TN4","JPMCBNA"
"USD","0728426756","MISCELLANEOUS","SETTLED","2025-09-12","","T325254CXPC","MISCELLANEOUS DISBURSEMENT - CUSTODY","G 26756","NYLI EQUITY ALLOCATION FUND","US DOLLAR DDA","EUJ90","","","","",""," ","","","NYLM25055447015","","CASH DEBIT OTHER DISBURSEMENTS","","","","0.000000","","","","","0.0000000","0.0000000","0.0000000","0.00","","-11.67","0.00","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","-11.67","","2025-09-11","2025-09-12","2025-09-12","","","","","2025-09-12","2025-09-12","03:37:24","2025-09-11","0.00000000000","0.00000000000","0.00000000000","0.00000000000","1.000000000","","0.0000000","0.0000000","","","","","EXP NYLM25055447 1223884600, SHAREHOLDER COMM EXP, 1223884600, SHAREHOLDER COMM EXP,","","","","","","","TN4","JPMCBNA"
"USD","0728426756","MISCELLANEOUS","SETTLED","2025-09-12","","T325255CATB","MISCELLANEOUS DISBURSEMENT - CUSTODY","G 26756","NYLI EQUITY ALLOCATION FUND","US DOLLAR DDA","EUJ90","","","","",""," ","","","0BTTZW9TA","","REDEMPTION TO FUND","","","","0.000000","","","","","0.0000000","0.0000000","0.0000000","0.00","","-174097.80","0.00","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","-174097.80","","2025-09-12","2025-09-12","2025-09-12","","","","","2025-09-12","2025-09-12","08:35:33","2025-09-12","0.00000000000","0.00000000000","0.00000000000","0.00000000000","1.000000000","","0.0000000","0.0000000","","","","","REDEMPTION MC EQUITY ALLOC","","","","","","","TN4","JPMCBNA"
"USD","0728426756","MISCELLANEOUS","PENDING","2025-09-15","","T325255C3QN","MISCELLANEOUS DISBURSEMENT - CUSTODY","G 26756","NYLI EQUITY ALLOCATION FUND","US DOLLAR DDA","EUJ90","","","","",""," ","","","NYLM25055452029","","CASH DEBIT OTHER DISBURSEMENTS","","","","0.000000","","","","","0.0000000","0.0000000","0.0000000","0.00","","-185.33","0.00","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","-185.33","","2025-09-12","2025-09-15","","","","","","2025-09-15","2025-09-12","10:06:36","2025-09-12","0.00000000000","0.00000000000","0.00000000000","0.00000000000","1.000000000","","0.0000000","0.0000000","","","","","EXP NYLM25055452 652755, LEGAL FEE, AUG 2025 MINTZ LEVIN, AUG2025, LEGAL FEE","","","","","","","TN4","JPMCBNA"
"USD","0728426763","DIVIDEND PAYMENTS","SETTLED","2025-09-12","3M CO COMMON STOCK USD 0.01","A225255AJBG","DIVIDEND","G 26763","NYLI S&P 500 INDEX FUND","US DOLLAR DDA","EUJ97","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","PROVISIONAL","208731900068","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","88579Y101","","","","US88579Y1010","MMM","16832.0000000","","0.0000000","12287.36","USD","0.00","12287.36","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","12287.36","","","","2025-09-12","","2025-08-25","2025-08-25","2025-09-12","2025-09-12","2025-09-12","03:34:30","2025-09-12","0.73000000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/12/25 PYMNT ACTUAL RATE .730 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728426763","DIVIDEND PAYMENTS","SETTLED","2025-09-12","DOW INC COMMON STOCK USD 0.01","A225255ACHC","DIVIDEND","G 26763","NYLI S&P 500 INDEX FUND","US DOLLAR DDA","EUJ97","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","PROVISIONAL","202627500093","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","260557103","","","","US2605571031","DOW","22107.0000000","","0.0000000","7737.45","USD","0.00","7737.45","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","7737.45","","","","2025-09-12","","2025-08-29","2025-08-29","2025-09-12","2025-09-12","2025-09-12","03:34:08","2025-09-12","0.35000000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/12/25 PYMNT ACTUAL RATE .350 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728426763","DIVIDEND PAYMENTS","SETTLED","2025-09-12","EBAY INC COMMON STOCK USD 0.001","A225255ADRM","DIVIDEND","G 26763","NYLI S&P 500 INDEX FUND","US DOLLAR DDA","EUJ97","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","PROVISIONAL","203479200130","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","278642103","","","","US2786421030","EBAY","14418.0000000","","0.0000000","4181.22","USD","0.00","4181.22","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","4181.22","","","","2025-09-12","","2025-08-29","2025-08-29","2025-09-12","2025-09-12","2025-09-12","03:34:09","2025-09-12","0.29000000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/12/25 PYMNT ACTUAL RATE .290 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728426763","DIVIDEND PAYMENTS","SETTLED","2025-09-12","HUNTINGTON INGALLS INDUSTRIES INC COMMON STOCK USD 0.01","A225255ADGK","DIVIDEND","G 26763","NYLI S&P 500 INDEX FUND","US DOLLAR DDA","EUJ97","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","PROVISIONAL","203396300056","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","446413106","","","","US4464131063","HII","1227.0000000","","0.0000000","1656.45","USD","0.00","1656.45","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","1656.45","","","","2025-09-12","","2025-08-29","2025-08-29","2025-09-12","2025-09-12","2025-09-12","03:34:18","2025-09-12","1.35000000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/12/25 PYMNT ACTUAL RATE 1.350 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728426763","DIVIDEND PAYMENTS","SETTLED","2025-09-12","TRANSDIGM GROUP INC COMMON STOCK USD 0.01","A225255AKIR","DIVIDEND","G 26763","NYLI S&P 500 INDEX FUND","US DOLLAR DDA","EUJ97","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","ASDA"," ","PROVISIONAL","211496700103","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","893641100","","","","US8936411003","TDG","1757.0000000","","0.0000000","158130.00","USD","0.00","158130.00","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","158130.00","","","","2025-09-12","","2025-09-02","2025-09-02","2025-09-12","2025-09-12","2025-09-12","03:34:27","2025-09-12","90.00000000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/12/25 PYMNT ACTUAL RATE 90.000 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728426763","DIVIDEND PAYMENTS","SETTLED","2025-09-12","TYSON FOODS INC COMMON STOCK USD 0.1","A225255AABV","DIVIDEND","G 26763","NYLI S&P 500 INDEX FUND","US DOLLAR DDA","EUJ97","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","PROVISIONAL","180008300066","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","902494103","","","","US9024941034","TSN","8952.0000000","","0.0000000","4476.00","USD","0.00","4476.00","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","4476.00","","","","2025-09-12","","2025-08-29","2025-08-29","2025-09-12","2025-09-12","2025-09-12","03:34:04","2025-09-12","0.50000000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/12/25 PYMNT ACTUAL RATE .500 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728426763","DIVIDEND PAYMENTS","SETTLED","2025-09-12","WEYERHAEUSER CO REIT USD 1.25","A225255AGWX","DIVIDEND","G 26763","NYLI S&P 500 INDEX FUND","US DOLLAR DDA","EUJ97","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","PROVISIONAL","208292800077","","","INCOME DIVIDEND CREDIT","REAL ESTATE INVESTM'T TRUST (COMMON STK)","MUTUAL FUNDS & UITS","962166104","0.000000","","","US9621661043","WY","22683.0000000","0.0000000","0.0000000","4763.43","USD","0.00","4763.43","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","4763.43","","","","2025-09-12","","2025-08-29","2025-08-29","2025-09-12","2025-09-12","2025-09-12","03:34:14","2025-09-12","0.21000000000","0.00000000000","0.00000000000","0.00000000000","0.000000000","","","","","","","","09/12/25 PYMNT ACTUAL RATE .210 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728426763","DIVIDEND PAYMENTS","PENDING","2025-09-12","AMGEN INC COMMON STOCK USD 0.0001","20608950009","DIVIDEND","G 26763","NYLI S&P 500 INDEX FUND","US DOLLAR DDA","EUJ97","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","","206089500091","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","031162100","","","","US0311621009","AMGN","16817.0000000","","0.0000000","40024.46","USD","0.00","40024.46","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","40024.46","","","","","","2025-08-22","2025-08-22","2025-09-12","2025-09-12","2025-08-22","21:33:32","2025-08-04","2.38000000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/12/25 PYMNT ACTUAL RATE 2.380 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728426763","DIVIDEND PAYMENTS","PENDING","2025-09-12","PARKER-HANNIFIN CORP COMMON STOCK USD 0.5","21157820005","DIVIDEND","G 26763","NYLI S&P 500 INDEX FUND","US DOLLAR DDA","EUJ97","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","","211578200058","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","701094104","","","","US7010941042","PH","3996.0000000","","0.0000000","7192.80","USD","0.00","7192.80","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","7192.80","","","","","","2025-09-02","2025-09-02","2025-09-12","2025-09-12","2025-09-02","21:38:52","2025-08-22","1.80000000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/12/25 PYMNT ACTUAL RATE 1.800 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
"USD","0728426763","DIVIDEND PAYMENTS","PENDING","2025-09-12","PPG INDUSTRIES INC COMMON STOCK USD 1.66666","20199320007","DIVIDEND","G 26763","NYLI S&P 500 INDEX FUND","US DOLLAR DDA","EUJ97","DTC","DEPOSITORY TRUST COMPANY","DTC","DTC","CSDA"," ","","201993200075","","","INCOME DIVIDEND CREDIT","COMMON STOCK","COMMON STOCK","693506107","","","","US6935061076","PPG","7100.0000000","","0.0000000","5041.00","USD","0.00","5041.00","0.00"," ","0.00","0.00"," ","0.00"," ","0.00"," ","5041.00","","","","","","2025-08-11","2025-08-11","2025-09-12","2025-09-12","2025-08-11","21:35:38","2025-07-17","0.71000000000","0.00000000000","0.00000000000","0.00000000000","","","","","","","","","09/12/25 PYMNT ACTUAL RATE .710 DIVIDEND PAYMENT","","","","","","","TN4","JPMCBNA"
