,BookYield,SalesYield,CashYield,EarningsYield,FCFYield,OCFYield,MediumMomentum,Reversal,RND,ROE,ROA,LongTermGrowth,ShortTermGrowth,ShareBuyBack,DividendYield,LongTermInvestment,EarningsQuality,FinancialLeverage,CurrentRatio,ResidualRisk,Beta,Liquidity,Size,"Agricultural, Timber, Packaging & Building Materials",Automobiles & Auto Components,Banks,Capital Goods,Capital Markets,Chemicals,Commercial & Professional Services,Consumer Durables & Apparel,Consumer Services,Diversified Financials,Energy Equipment & Services,Food & Staple Retailing,"Food, Beverage & Tobacco",Health Insurance & Managed Care,Healthcare Equipment & Services,Household & Personal Products,Insurance,Internet Retail & Consumer Electronics,Media,Metals & Mining,Oil & Gas E&P,"Oil, Gas & Consumable Fuels","Pharmaceuticals, Biotechnology & Life Sciences",REIT,Real Estate Services,Retailing,Semiconductors & Semiconductor Equipment,Software & Services,Technology Hardware & Equipment,Telecom Services,Transportation,Utilities,cusip,issuer,permno,residual,PredictedBeta,PredictedVolatility
LILAK,2.030486660207042,0.37869010491511385,2.8604185475437616,-0.8081215744740265,2.02562983222274,0.9285440412955958,-3.0,-1.7976731914521091,0.02075221674762622,-0.35081397339457565,-0.6469418718327673,-1.340876475691509,-1.7112633959628158,1.385203129885758,-0.7305323542599044,0.033027013358575316,0.4983742578496759,-1.1864748692559925,-0.7067044997172242,1.2833304412028972,-0.29814688549896523,-0.9537877990820143,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,G5480U153 G9001E128,Liberty Latin America Ltd,114228,0.10515160679544758,0.6941431633569117,0.4023255868682211
LIMN,-1.1191955175653352,0.0,-0.7446771378368282,-1.8818915565589973,0.0,0.0,0.0,2.689012040859063,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.7722135241753545,2.6358669999541102,2.0024858800650955,2.7016991476555874,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,LIMINATUS PHARMA INC,644297,7.873537565681781,1.6276925553274164,2.8302702734594622
LIN,-1.3482871565428676,-1.3437688462061907,-0.7251753166400868,-0.5905635749043309,-0.30846223660615485,-0.8274574822962539,1.1533553236963103,0.2943764311006226,-0.2311500240730216,0.1251156150660894,0.5721379310847535,-0.4335564365229619,-0.10459621298571152,0.4269616061367095,-0.25325107740816855,-0.23143788349280808,-0.3742969769703107,-0.22331313474308473,-1.0370550101539686,-1.1309488930203964,-0.9355979401441735,-1.127796449484571,-2.1068381263503606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G54950103 G5494J103,LINDE PLC,113554,0.009092800012041163,0.7047547096016313,0.20199987864481106
LINC,-0.30613660840410534,-0.622724583952158,-0.3236434692130743,-0.7950045054068946,-2.8814373948429353,-0.642963628969533,1.7119673607528487,0.953753806756839,-0.004811596406580797,-0.3327725796158849,-0.7952930887457728,0.610556376069923,1.239991981982932,-0.021943539375913867,-1.672138804116419,-2.3974445143662964,2.0628003117344824,-0.38210449200515734,-0.40755924737534976,0.7858300213188796,0.11524290083262125,-0.5593092939711076,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533535100,LINCOLN EDUCATIONAL SERVICES CORP,195166,0.08178382978592445,0.9314196681317602,0.35819689008606725
LIND,-0.5262200368545686,1.4166272394253405,2.3379528339778255,-0.8016488416718868,0.650237911172814,0.1936303539968288,-0.2790648783832726,0.5797462400556962,-0.8805864416071068,-0.8070855979954531,-2.059348970347016,0.9466458897842502,1.0162326561722528,-0.33402317870932235,-0.7848874920139598,0.817064437911668,0.6451721106482694,-2.845133627959953,-0.9447909884558229,2.1715237079405587,0.8144911023238981,-0.8338844046785573,1.2921533784957033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535219109 14056V105 14056V204,LINDBLAD EXPEDITIONS HOLDINGS INC,192504,0.11510447574581273,1.4276183792346795,0.4616078309764202
LINE,1.287213421575311,0.8540555136968032,-0.21944637121451568,-1.5539041605305532,0.04461651208932619,-0.4455079633252066,0.0,-0.05183562432799367,0.02075221674762622,-0.6143550585019125,-1.166182504501633,0.0,0.0,-0.0,-0.8204480317810873,1.5743071911701834,-0.02246317282313211,0.06475959532973746,-0.43953048294130487,-0.04663012064019144,-0.6646138384222033,-0.9263718184779743,0.6080801191148278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53566V106,LINEAGE INC,642104,0.04797942487358984,0.6315516985228012,0.28397578446551996
LINK,-0.23894035306405126,-0.6170307542104757,-0.4125752293983345,-1.5983555014109112,-2.551690780672673,-1.8461382275235967,1.9667331777851502,2.5451588827226606,1.854776390166343,-1.8424677251964794,-2.270220104552786,0.03099174362303344,-2.147162287635505,0.04314441392771895,-0.31785333923727943,0.9858895983944016,1.9961542667866066,-1.0925435818544889,1.4279812503451788,2.6358669999541102,1.1314677469491905,-1.0627132658089802,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,458751302 458751104,INTERLINK ELECTRONICS INC,180388,0.6265333027181365,1.6751965896370065,0.8756171456909249
LION,-1.8504501890193479,2.5960344538830467,-0.26246667623515973,-0.21009358395545422,-3.0,-1.929192959758911,-1.4742604713303158,-1.5524052256855927,-0.3322660773359334,0.4826013956127303,-0.9758004217185052,0.0,2.4489026571282486,0.25688600943917683,-0.7305323542599044,0.4061894242271802,2.3330678538374747,-1.8411880300585926,-1.0218133236567628,2.3090977176164413,-1.0722881375538749,-0.4935601392696013,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,G79407105 53626M104,LIONSGATE STUDIOS CORP,637157,0.13420457685460574,0.807953920421251,0.4215370423196518
LIQT,1.8788195333975388,0.3019893576188969,3.0,-2.203772998237091,-2.771691763689974,-1.7099586183716338,-1.3702943099235692,-1.832578496512582,1.3719323400038221,-3.0,-2.511121785074253,-1.3750540830244211,-1.5802915817665544,-3.0,-0.7848874920139598,0.8896696539508836,-1.4848388429797867,-0.36295300574840506,1.5450073152130963,2.6358669999541102,-1.1077900393795443,-1.127796449484571,1.2921533784957033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53632A201 53632A102,Liqtech International Inc,194994,0.38573484645811845,0.7316139669662262,0.6553653729442299
LITB,-0.45973013653902345,3.0,2.5680170477579907,2.295872972718696,0.0,0.0,-2.6482860043400867,-0.9087949538436613,-1.9568758205559564,-1.4678141307285453,-0.9486588835665861,-1.6640349476324068,-2.147162287635505,1.385203129885758,0.0,-0.0,-1.3162112388197658,-1.3969934457503639,-1.356956853922465,2.6358669999541102,-0.8860412925264017,-1.127796449484571,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53225G102,LightInTheBox Holding Co Ltd,165665,0.8087656761438333,1.0306232562030373,0.9510854933186952
LITE,-0.8163118090353555,-0.8030442116243042,-0.6457149386588326,-1.5983555014109112,-1.076719120561743,-0.9294899630451058,0.6083546002635927,-0.6698459915000269,1.1860200659575073,-2.55330832647354,-1.9321180112833864,-1.5415632886993182,-0.7351533983703091,-0.42112893797307904,-0.31785333923727943,0.7128048727373292,0.636904217037941,0.4321906210505238,1.996952799156631,1.8591966881189061,2.0024858800650955,2.7016991476555874,0.872934788684017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55024U109,LUMENTUM HOLDINGS INC,182713,0.09629091322235267,1.6563536927632343,0.4825549272698393
LITM,2.6356698088609285,0.0,3.0,-2.517439909636884,0.0,0.0,-1.449921333988158,0.4117292478237953,0.0,0.0,0.0,0.0,0.0,1.385203129885758,0.0,-0.0,-0.0,0.0,0.3729273182295201,2.6358669999541102,2.0024858800650955,2.7016991476555874,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,83336J208,SNOW LAKE RESOURCES LTD,636769,1.0317117845675128,1.7323706058431616,1.0947040627434186
LIVE,3.0,3.0,0.2725963161745381,-0.3900540210263651,1.036805936407017,0.6175455092601323,0.26632641037285887,1.6096586150141645,-0.27198594077392046,-1.0038503054353773,-1.7189721339935164,1.4220878025321242,0.0820920535923456,0.4665918005800005,-0.9633269061603882,1.3069196859296848,1.137066129797935,0.6058866711747111,-0.08689350572653631,2.6358669999541102,-1.629431839634212,-0.2460290518215961,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,538142308 538144304 538142100 538144106 987824109,LIVE VENTURES INC,196755,0.6402236942225301,0.7365784506632251,0.8328730331523649
LIVN,0.6829197938832489,0.7255348998609915,2.2935536929568108,-1.8818915565589973,1.5837900419484499,1.0873333728013796,-1.1665816322953348,0.11934904636830027,0.4548379744155117,-1.1386541347046433,-2.062097683140881,-0.36310787571304143,-0.22026731876260724,-0.05862321735445788,-0.5000784184446947,0.1675221198345364,2.338159290881613,0.07592353756071579,-0.9488225662747879,-0.1206642980554891,-0.42673961560581125,0.06299073279178738,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G5509L101,LIVANOVA PLC,124707,0.04560596862277959,0.7764159131281977,0.30424915574456446
LIXT,-0.5543732961986433,0.0,3.0,-1.8818915565589973,-1.7066419989594008,-0.9576207840294393,-2.10022443090888,-1.7020007754663924,0.0,-2.1924634189017125,-1.5668848026439461,0.0,0.0,-3.0,-0.5000784184446947,-0.0,2.3529596285013015,-0.5024878015929203,1.2122734411508074,2.6358669999541102,0.5542560612620706,2.7016991476555874,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,539319202 539319103,Lixte Biotechnology Holdings Inc,108994,0.9855870338036163,1.0728044956515819,1.0322684906195336
LIXTW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7020007754663924,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2.6358669999541102,-1.629431839634212,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,539319111,Lixte Biotechnology Holdings Inc,632669,9.89246431013511,0.5043956010933474,3.1511504391682066
LKFN,-1.721296149823187,-0.3386883208691986,0.0,0.02686581003856095,0.0,0.0,-0.6344648911948457,-0.7466077043220691,0.02075221674762622,0.17012012353633307,0.06266491791375112,-0.2800410332758126,-1.21291492474252,0.029487292875447907,0.638401709881766,-0.0,-0.0,0.17608991345890493,0.0,-0.2984159277746002,-0.25350149539236566,-0.35510109405345786,1.2921533784957033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511656100,LAKELAND FINANCIAL CORP,198819,0.02444289390402227,0.956014865513989,0.30328485433593605
LKQ,1.3531943715305181,1.3639214786209783,-0.9004409215135701,1.0110628980242602,-0.9595435129040206,-1.3318495131499652,0.3147428130074896,2.186870080377434,-0.46367028999091175,-0.37770335170914987,-0.599100548641622,-0.9771574793351765,-0.5303325154015189,0.4845214705381079,1.4137990903364348,1.1079994797381447,0.588899888139488,-0.07017010783956155,0.01359296424135941,-0.26153515358985324,-0.9427818801481884,0.2526448862706445,0.8435436183634744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501889208,LKQ CORP,196544,0.0245897349704985,0.719114490462691,0.2797790072954384
LLY,-1.0782694408004716,-0.6162256312683259,-0.8347290902199652,-0.5523137840722288,-2.1673973503048196,-1.7655076993347798,-0.04109209140231215,1.23647061809864,0.3578904386208869,1.0517276487997127,0.8674390748595886,0.487405637673451,2.133011341395988,0.11986879586086294,-0.02603335733742555,-3.0,-0.7835289952433969,0.08171821774149914,-1.1154508117321127,0.37222307894650036,0.3326830905974329,-1.127796449484571,-2.1068381263503606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,532457108,ELI LILLY & CO,199575,0.0396224764206272,0.9483269873298215,0.29614987527808795
LLYVA,0.0,0.0,0.0,0.0,0.0,0.0,1.2716281877420905,-0.7601615596348847,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.11634120643814531,0.051057039324749386,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,531229748,LIBERTY MEDIA CORP,640301,0.036495589005224274,0.906983760362993,0.2764011220828527
LLYVK,0.0,0.0,0.0,0.0,0.0,0.0,1.2716281877420905,-0.9038707503175547,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.1991822761155575,0.03324508778289985,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,531229722,LIBERTY MEDIA CORP,640300,0.03492240126960964,0.8893738499578806,0.2715120967213014
LMAT,-0.7451387388781698,-0.516339674464074,-0.6512453360974495,-0.18783796021662788,-0.5369611853097601,-0.8368267696852104,0.1423279302217783,0.35978782977750556,0.24953447029338344,0.20329580910794526,0.34777265767669163,0.27407110922822514,0.32357296376434896,-0.05382397541428981,0.08800647695706566,0.2508901420312351,-2.743004207783477,-0.09593999957946057,2.331665481498243,0.04791039846809206,-0.15618652810839953,-0.9165607817428413,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525558201,LEMAITRE VASCULAR INC,195729,0.04130117029301194,0.9041910304071358,0.29642849563467105
LMB,-0.3237525322580032,-0.9455627332352046,-0.6658955057801381,-0.5942115246976106,-0.7851573667693965,-0.9532364068169729,1.7559639038375738,1.8980486077726897,0.02075221674762622,-0.015503498253117655,0.3074327303078353,-0.6993283939226197,-0.1648206972711103,-0.658030086084825,-0.7848874920139598,0.5474656797968548,0.4599691911395543,-0.3373725228415382,-0.2615647950774115,2.353713933436708,0.5748824825960834,1.4465858389188166,1.2921533784957033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53263P105 68245V103 68245V202,LIMBACH HOLDINGS INC,187748,0.1364570995212313,1.4183190704650352,0.47972870901576586
LMFA,2.5775028217097162,1.3163934967003073,0.0,-3.0,0.0,0.0,-2.8868557666867876,2.068697009338077,-0.7926860834547592,-2.784844346657948,-2.0516106781108134,-1.3378504872695751,-2.0009154196406405,-3.0,-1.649151029795258,-0.0,1.7335174117303538,-2.1268216025817908,2.913658820585436,2.6358669999541102,2.0024858800650955,2.7016991476555874,1.2921533784957033,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502074404 502074305 502074107 502074503 502074206,LM FUNDING AMERICA INC,157021,0.7317089864733948,1.8471973096142058,0.9561871382751053
LMND,-1.3166884362891715,-1.3991839650739695,0.0,-3.0,0.0,0.0,1.6214006678392394,1.414790118262003,2.9717789774686354,-2.4738795505239697,-1.842173801376414,2.676187269938973,1.3195216388243336,-0.6528714004659093,-1.649151029795258,-0.0,-0.0,-0.5783883794924766,0.0,2.6358669999541102,1.093999114150519,2.7016991476555874,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52567D107,LEMONADE INC,631617,0.2185894167661854,1.4170120927033856,0.5723371862629493
LMND.WS,0.0,0.0,0.0,0.0,0.0,0.0,0.1836386035671934,1.414790118262003,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2.6358669999541102,0.6392607169320036,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,LEMONADE INC,639818,2.2760069141102917,1.36668414686451,1.5374874824965377
LMNR,1.3446371914697868,-0.622724583952158,-0.6379952122062814,-1.502244720524003,0.43148701172826703,0.2281723377269559,-1.6043470536026034,0.6185833390306764,-0.004811596406580797,-0.687060608139709,-1.3819364201899775,-0.8304594109758607,-0.33983957456326885,0.009123660941737086,-0.29186345751830806,0.417579943628845,-0.11237029653341168,-0.667213273897164,-0.40241215944175973,0.32979459627781543,-0.821395173970122,-1.127796449484571,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532746104,LIMONEIRA CO,194678,0.04772636529941932,0.47205768971861234,0.28035281213605595
LMT,-0.5576546520347383,0.905430182259503,-0.3240816445032113,0.1359972232740345,0.884117333453008,0.35673955691834736,-1.1733560872448994,1.7352280548708208,-0.8018490270402963,2.1260756220645063,0.8425045475120595,-0.6007782070593182,-0.21347757875309706,0.44550222935117684,1.2582379749459125,-0.05202285723416228,1.2363019488643487,2.525833171695468,-0.6447971622210126,-0.3798498199559188,-1.468913638385373,-0.2917117344999008,-1.5268386748745846,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539830109,LOCKHEED MARTIN CORP,197300,0.02591781311424429,0.6219941631289211,0.2417532954391609
LNC,1.4675816497829808,2.4214875923637993,0.0,-1.5918819704199134,0.0,0.0,-0.5589133103556098,0.04701180248692159,0.02075221674762622,-0.731197007434486,-0.3032467079601395,-1.1926885808087266,2.1592506334504242,-0.008082551277222485,2.0977211813582035,-0.0,-0.0,1.3389331685541566,0.0,0.041622894383731304,1.359353593110817,0.09756533956981821,1.0971852549239298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534187109,LINCOLN NATIONAL CORP,199573,0.023482255528975378,1.186071419786054,0.30697430915050455
LNC-PD,0.0,0.0,0.0,0.0,0.0,0.0,-0.2117023827420761,-0.839111084428954,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.1309488930203964,-1.5895315617807302,0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,LINCOLN NATIONAL CORP,639251,0.025940505442380947,0.3257324967892403,0.23980053546956126
LND,2.995410991343679,-1.0016625834104271,0.0,2.177262658673532,0.0,0.0,-0.8980571573278103,0.5418429195536537,0.0,0.0,0.0,0.0,0.0,0.010010987639604065,0.0,-0.0,-0.0,0.0,0.0,-0.4447429830965263,-1.4910386455371012,-1.127796449484571,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10554B104,BrasilAgr,165660,0.04474550839113135,0.28284658225599596,0.27379832285999073
LNG,-0.8103022148670417,-0.4172678499385835,0.07507166705765779,-0.05229126922116974,-0.006813693473048005,-0.3989924604506056,0.8542810439035271,0.148574333932714,0.02075221674762622,1.7421038360815524,0.11264711355667191,-1.1018418206965035,-0.7973557878905891,0.6404207190713349,-1.799201301138572,0.3814248514104932,-0.19292778618694262,1.7810431641364406,-0.0652413796528072,0.05062721609237672,-1.0717750187416302,-0.28090729436543205,-0.933642443540475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16411R208 16411R109,CHENIERE ENERGY INC,199981,0.026985856850870932,0.7094343202513187,0.2638160451095092
LNKB,0.8465742055362004,0.4651195567695539,0.0,1.4659061254596404,0.0,0.0,0.18525422440795425,0.6401367565733967,0.02075221674762622,0.1423577188816473,0.047888832569852456,2.676187269938973,2.1592506334504242,0.056773536564687616,1.2640759622533646,-0.0,-0.0,0.24803565050866,0.0,0.41552984936633647,-1.1839190891501645,-1.127796449484571,1.2921533784957033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53578P105,LINKBANCORP INC,639044,0.051663166336045174,0.8221137897588128,0.3307756274031359
LNKS,3.0,0.19588671777058164,3.0,-2.203772998237091,0.0,0.0,0.0,-1.832578496512582,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2.213917880745856,2.6358669999541102,2.0024858800650955,-0.4415426043994516,1.2921533784957033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,LINKERS INDUSTRIES LTD,642824,0.9018104217730336,1.6386575602671718,1.016175436292278
LNN,0.14359276211794855,-0.8881511534198819,0.38621925341937535,0.7357110553027698,0.5822954048582221,0.051077802137593574,0.5731069050396282,1.7029320672616317,-0.029584848236350894,-0.2070964088525892,0.6984535241725957,0.1253971258138342,0.40632220675025665,0.10863291222452576,-0.06532782366150944,-0.27579012360062616,-0.9052896490546093,-0.7518207604761178,1.4207014889066114,-0.6225683580201987,-0.38123446776463304,0.9335054526510561,1.2921533784957033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535555106,LINDSAY CORP,198186,0.025328777209134297,0.8891342731633126,0.25623938053481543
LNSR,-1.3012291923969996,0.32842560452226754,0.5740230125095687,-1.8818915565589973,-1.962007146276152,-1.1091522998978662,1.9606985965809343,-0.44457610277828075,-0.34262998874942996,2.414776642560737,-2.062097683140881,1.9954928017117664,1.7928280423425833,-0.5716654826452862,-0.5000784184446947,1.5560445736860398,2.338159290881613,-1.1373199914849796,-0.7630876239994946,2.6358669999541102,-1.5951782805213155,-0.733583690007723,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52634L108,LENSAR INC,632072,0.2136666375727825,0.7817088660825081,0.5104618750692983
LNT,-0.32843393631461887,-0.4283815811188712,-0.4465187397982246,-0.33531349950063627,-0.7721145292469672,-0.7198951364256773,-0.07686343738981027,-0.4152980360653969,0.02075221674762622,0.08542034757568719,0.1780572612117283,-0.4560418567068028,-0.35765556365736695,0.03263411080966455,0.18735731046508636,-0.3965158597515732,0.7754190007679407,-0.21913011148346054,-0.35685527752241086,-1.000818894815198,-1.4973313987921433,-0.4713004406934417,0.14151925560201986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,018802108 929305100 460845100,ALLIANT ENERGY CORP,199025,0.005650619630790009,0.261250344601606,0.1739366694891037
LNTH,-1.1015455136661738,-0.535164665439664,0.6730284341056583,1.428058735568902,1.3119461217133908,0.5646857676088445,-0.4591476217341002,1.6952993096609614,-0.37695018783362294,0.3798713964774974,0.9989501735944379,2.5236585089293193,0.25868670919254233,0.10186359400003772,-0.5000784184446947,-0.08980140868741314,-2.4921336486960737,-0.17254113529274995,2.331665481498243,1.6205705275569389,-1.6256134018636832,0.8109834577319213,1.2663920119594219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,516544103,LANTHEUS HOLDINGS INC,165482,0.08699285789105683,0.5754573761483136,0.363396523127447
LNW,-0.92222871042441,-1.1033403275674167,-0.6775790989129652,0.055983361807770464,-0.2645161418491666,-0.3965605604755688,-0.6679637827491024,0.480188363429194,1.2959801224359924,1.8024176034786425,-0.3577825398354304,-0.7236075522369777,0.2508170985074459,1.2425226443745663,-0.9633269061603882,0.6722914693078959,0.5995197304587485,2.1314981911462683,0.0569684193421949,0.8373280134465659,0.8531243932436939,-0.6407396750964827,0.7947651882282689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80874P109 053323101,LIGHT & WONDER INC,198661,0.060774376560018446,1.2644995840069082,0.38410236285484894
LNZA,-1.1101020484211992,-0.12242120177436436,1.4198974419134203,-2.203772998237091,-2.771691763689974,-1.7099586183716338,-2.3020223993550455,-1.832578496512582,3.0,-3.0,-2.511121785074253,2.8015908736270956,-1.5802915817665544,-3.0,-0.7848874920139598,0.46500022878660235,1.9551937611705383,3.0,0.2393242185073471,2.6358669999541102,2.0024858800650955,0.1611115500102554,1.2921533784957033,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51655R101 00166R100,LANZATECH GLOBAL INC,635901,1.6985150038379246,1.6268928953822726,1.3526876018460507
LNZAW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9118422974564824,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,2.6358669999541102,2.0024858800650955,0.0,-0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00166R118,LANZATECH GLOBAL INC,636268,4.416086176318101,1.7681641928435996,2.1372161209317504
LOAN,0.9656652207478951,-0.19661824019456964,-0.5706203734116968,1.8476230363837272,1.7903163706709182,0.1689953410077755,0.34309748109509175,0.09278050410051611,-0.01537574955655939,0.16221634457605122,0.9425183012317861,-1.3014923486068903,-1.2092196751192057,0.07776207102081295,1.2501285515388796,0.89996998834227,-0.0,-0.5940893760558815,0.0,-0.4475492717592845,-0.8307003153155526,-1.127796449484571,1.2921533784957033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,562803106 233729102,Manhattan Bridge Capital Inc,196414,0.06015108176542338,0.5910451557225027,0.3175846355122662
LOAR,-0.07524748314785605,-0.7512770969007255,-0.3892468754017662,-1.0455285353497428,-0.3681425599464899,-0.7653470027238599,0.23286996245493286,2.342820033604217,-0.8018490270402963,-0.4171278993905813,-0.44883291582896406,0.0,0.0,-0.7210410812070732,-0.7848874920139598,1.3502155042069208,-0.9794407088117865,-0.40616360306039223,2.6211870964339763,1.355398292058751,0.262018074718345,-0.21566545844765722,0.9904593646166401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53947R105,LOAR HOLDINGS INC,641699,0.12498548735315504,1.2681635098660538,0.4484447461833473
